year,sum,variable,timescale,country
2001,0.008,BA_Total,seasonal_jja,XKO
2002,0.0,BA_Total,seasonal_jja,XKO
2003,0.049,BA_Total,seasonal_jja,XKO
2004,0.017,BA_Total,seasonal_jja,XKO
2005,0.068,BA_Total,seasonal_jja,XKO
2006,0.0,BA_Total,seasonal_jja,XKO
2007,0.8430000000000001,BA_Total,seasonal_jja,XKO
2008,0.006,BA_Total,seasonal_jja,XKO
2009,0.015,BA_Total,seasonal_jja,XKO
2010,0.013000000000000001,BA_Total,seasonal_jja,XKO
2011,0.123,BA_Total,seasonal_jja,XKO
2012,0.32400000000000007,BA_Total,seasonal_jja,XKO
2013,0.062,BA_Total,seasonal_jja,XKO
2014,0.032,BA_Total,seasonal_jja,XKO
2015,0.011,BA_Total,seasonal_jja,XKO
2016,0.0,BA_Total,seasonal_jja,XKO
2017,0.088,BA_Total,seasonal_jja,XKO
2018,0.0,BA_Total,seasonal_jja,XKO
2019,0.044,BA_Total,seasonal_jja,XKO
2020,0.0,BA_Total,seasonal_jja,XKO
2021,0.10900000000000001,BA_Total,seasonal_jja,XKO
2022,0.0,BA_Total,seasonal_jja,XKO
2023,0.0,BA_Total,seasonal_jja,XKO
