year,sum,variable,timescale,region
2002,2.232215624042063,Cem_Total,seasonal_mam,TH
2003,2.6722906848109385,Cem_Total,seasonal_mam,TH
2004,6.454617126221438,Cem_Total,seasonal_mam,TH
2005,3.0181173851452594,Cem_Total,seasonal_mam,TH
2006,2.033927188637136,Cem_Total,seasonal_mam,TH
2007,6.168288450116936,Cem_Total,seasonal_mam,TH
2008,3.1616205982931516,Cem_Total,seasonal_mam,TH
2009,3.2784190494258922,Cem_Total,seasonal_mam,TH
2010,3.9257099118792675,Cem_Total,seasonal_mam,TH
2011,1.1919396351472413,Cem_Total,seasonal_mam,TH
2012,4.381290011744202,Cem_Total,seasonal_mam,TH
2013,2.3767299934175505,Cem_Total,seasonal_mam,TH
2014,4.608318984637002,Cem_Total,seasonal_mam,TH
2015,3.258859591181538,Cem_Total,seasonal_mam,TH
2016,4.219604564190551,Cem_Total,seasonal_mam,TH
2017,3.3907710099487622,Cem_Total,seasonal_mam,TH
2018,2.112202347613499,Cem_Total,seasonal_mam,TH
2019,3.5859167694382963,Cem_Total,seasonal_mam,TH
2020,5.901804078590056,Cem_Total,seasonal_mam,TH
