year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,DNK
2002,0.0,BA_Total,seasonal_mam,DNK
2003,0.013,BA_Total,seasonal_mam,DNK
2004,0.043000000000000003,BA_Total,seasonal_mam,DNK
2005,0.001,BA_Total,seasonal_mam,DNK
2006,0.0,BA_Total,seasonal_mam,DNK
2007,0.054000000000000006,BA_Total,seasonal_mam,DNK
2008,0.0,BA_Total,seasonal_mam,DNK
2009,0.0,BA_Total,seasonal_mam,DNK
2010,0.0,BA_Total,seasonal_mam,DNK
2011,0.001,BA_Total,seasonal_mam,DNK
2012,0.0,BA_Total,seasonal_mam,DNK
2013,0.0,BA_Total,seasonal_mam,DNK
2014,0.0,BA_Total,seasonal_mam,DNK
2015,0.0,BA_Total,seasonal_mam,DNK
2016,0.0,BA_Total,seasonal_mam,DNK
2017,0.0,BA_Total,seasonal_mam,DNK
2018,0.0,BA_Total,seasonal_mam,DNK
2019,0.0,BA_Total,seasonal_mam,DNK
2020,0.0,BA_Total,seasonal_mam,DNK
2021,0.0,BA_Total,seasonal_mam,DNK
2022,0.0,BA_Total,seasonal_mam,DNK
2023,0.0,BA_Total,seasonal_mam,DNK
