year,sum,variable,timescale,country
2002,146.9584646761935,Cem_Total,yearly,BRA
2003,100.00698315266023,Cem_Total,yearly,BRA
2004,145.65853990186469,Cem_Total,yearly,BRA
2005,183.28959050554616,Cem_Total,yearly,BRA
2006,82.55344178985325,Cem_Total,yearly,BRA
2007,241.70360461776755,Cem_Total,yearly,BRA
2008,82.66585468187347,Cem_Total,yearly,BRA
2009,57.278080395327265,Cem_Total,yearly,BRA
2010,220.28311098138576,Cem_Total,yearly,BRA
2011,68.77799739675665,Cem_Total,yearly,BRA
2012,144.17518216580285,Cem_Total,yearly,BRA
2013,46.09671236525548,Cem_Total,yearly,BRA
2014,80.1781833061621,Cem_Total,yearly,BRA
2015,158.23949825387558,Cem_Total,yearly,BRA
2016,114.65347992810644,Cem_Total,yearly,BRA
2017,179.2239164210018,Cem_Total,yearly,BRA
2018,45.97946110219963,Cem_Total,yearly,BRA
2019,145.7646681766634,Cem_Total,yearly,BRA
2020,212.61514359932622,Cem_Total,yearly,BRA
