year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2003,0.0004981449945654602,Cem_Forest_NonForest,seasonal_son,AUT
2004,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2005,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2006,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2007,0.0001040252656473999,Cem_Forest_NonForest,seasonal_son,AUT
2008,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2009,0.0002945759123742065,Cem_Forest_NonForest,seasonal_son,AUT
2010,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2011,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2012,0.0002390931748209839,Cem_Forest_NonForest,seasonal_son,AUT
2013,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2014,0.0004902731029428711,Cem_Forest_NonForest,seasonal_son,AUT
2015,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2016,0.0,Cem_Forest_NonForest,seasonal_son,AUT
2017,9.641932033181763e-05,Cem_Forest_NonForest,seasonal_son,AUT
2018,0.0008854915907423402,Cem_Forest_NonForest,seasonal_son,AUT
2019,8.62586693557434e-05,Cem_Forest_NonForest,seasonal_son,AUT
2020,0.0,Cem_Forest_NonForest,seasonal_son,AUT
