year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2003,0.0034370959464927373,Cem_Forest_NonForest,seasonal_djf,RWA
2004,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2005,0.00013340576438085938,Cem_Forest_NonForest,seasonal_djf,RWA
2006,0.0032787424663750613,Cem_Forest_NonForest,seasonal_djf,RWA
2007,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2008,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2009,0.00014352772583465576,Cem_Forest_NonForest,seasonal_djf,RWA
2010,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2011,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2012,0.004756964800058991,Cem_Forest_NonForest,seasonal_djf,RWA
2013,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2014,0.00032457471075756836,Cem_Forest_NonForest,seasonal_djf,RWA
2015,0.005251854287865723,Cem_Forest_NonForest,seasonal_djf,RWA
2016,0.00021657782237805175,Cem_Forest_NonForest,seasonal_djf,RWA
2017,0.0006715865967867431,Cem_Forest_NonForest,seasonal_djf,RWA
2018,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
2019,6.146785094946288e-05,Cem_Forest_NonForest,seasonal_djf,RWA
2020,0.0,Cem_Forest_NonForest,seasonal_djf,RWA
