year,sum,variable,timescale,country
2001,0.32400000000000007,BA_Total,yearly,NZL
2002,0.006,BA_Total,yearly,NZL
2003,0.032,BA_Total,yearly,NZL
2004,0.03,BA_Total,yearly,NZL
2005,0.0,BA_Total,yearly,NZL
2006,0.16899999999999998,BA_Total,yearly,NZL
2007,0.161,BA_Total,yearly,NZL
2008,0.028,BA_Total,yearly,NZL
2009,0.001,BA_Total,yearly,NZL
2010,0.057,BA_Total,yearly,NZL
2011,0.043000000000000003,BA_Total,yearly,NZL
2012,0.021,BA_Total,yearly,NZL
2013,0.14100000000000001,BA_Total,yearly,NZL
2014,0.038,BA_Total,yearly,NZL
2015,0.047,BA_Total,yearly,NZL
2016,0.297,BA_Total,yearly,NZL
2017,0.167,BA_Total,yearly,NZL
2018,0.022000000000000002,BA_Total,yearly,NZL
2019,0.252,BA_Total,yearly,NZL
2020,0.40800000000000003,BA_Total,yearly,NZL
2021,0.14200000000000002,BA_Total,yearly,NZL
2022,0.034,BA_Total,yearly,NZL
2023,0.0,BA_Total,yearly,NZL
