year,sum,variable,timescale,region
2001,7.501,BA_Total,seasonal_mam,US
2002,12.249,BA_Total,seasonal_mam,US
2003,24.569000000000003,BA_Total,seasonal_mam,US
2004,26.405,BA_Total,seasonal_mam,US
2005,30.609,BA_Total,seasonal_mam,US
2006,44.845,BA_Total,seasonal_mam,US
2007,27.976999999999997,BA_Total,seasonal_mam,US
2008,46.19,BA_Total,seasonal_mam,US
2009,57.775999999999996,BA_Total,seasonal_mam,US
2010,30.418,BA_Total,seasonal_mam,US
2011,83.33100000000002,BA_Total,seasonal_mam,US
2012,18.029000000000003,BA_Total,seasonal_mam,US
2013,17.480000000000004,BA_Total,seasonal_mam,US
2014,46.656,BA_Total,seasonal_mam,US
2015,17.942999999999998,BA_Total,seasonal_mam,US
2016,49.78899999999999,BA_Total,seasonal_mam,US
2017,45.168,BA_Total,seasonal_mam,US
2018,48.079,BA_Total,seasonal_mam,US
2019,36.51,BA_Total,seasonal_mam,US
2020,47.862,BA_Total,seasonal_mam,US
2021,31.753999999999998,BA_Total,seasonal_mam,US
2022,49.985,BA_Total,seasonal_mam,US
2023,24.106000000000005,BA_Total,seasonal_mam,US
