year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,OMN
2002,0.0,BA_Total,seasonal_djf,OMN
2003,0.0,BA_Total,seasonal_djf,OMN
2004,0.0,BA_Total,seasonal_djf,OMN
2005,0.001,BA_Total,seasonal_djf,OMN
2006,0.0,BA_Total,seasonal_djf,OMN
2007,0.0,BA_Total,seasonal_djf,OMN
2008,0.0,BA_Total,seasonal_djf,OMN
2009,0.0,BA_Total,seasonal_djf,OMN
2010,0.0,BA_Total,seasonal_djf,OMN
2011,0.0,BA_Total,seasonal_djf,OMN
2012,0.0,BA_Total,seasonal_djf,OMN
2013,0.0,BA_Total,seasonal_djf,OMN
2014,0.0,BA_Total,seasonal_djf,OMN
2015,0.0,BA_Total,seasonal_djf,OMN
2016,0.0,BA_Total,seasonal_djf,OMN
2017,0.002,BA_Total,seasonal_djf,OMN
2018,0.0,BA_Total,seasonal_djf,OMN
2019,0.0,BA_Total,seasonal_djf,OMN
2020,0.035,BA_Total,seasonal_djf,OMN
2021,0.0,BA_Total,seasonal_djf,OMN
2022,0.0,BA_Total,seasonal_djf,OMN
2023,0.005,BA_Total,seasonal_djf,OMN
