year,sum,variable,timescale,country
2001,1.687,BA_Total,yearly_jj,CRI
2002,1.2770000000000001,BA_Total,yearly_jj,CRI
2003,1.607,BA_Total,yearly_jj,CRI
2004,1.425,BA_Total,yearly_jj,CRI
2005,0.977,BA_Total,yearly_jj,CRI
2006,0.806,BA_Total,yearly_jj,CRI
2007,1.225,BA_Total,yearly_jj,CRI
2008,0.926,BA_Total,yearly_jj,CRI
2009,0.9630000000000001,BA_Total,yearly_jj,CRI
2010,1.401,BA_Total,yearly_jj,CRI
2011,0.815,BA_Total,yearly_jj,CRI
2012,1.403,BA_Total,yearly_jj,CRI
2013,2.3520000000000003,BA_Total,yearly_jj,CRI
2014,2.057,BA_Total,yearly_jj,CRI
2015,2.349,BA_Total,yearly_jj,CRI
2016,2.4219999999999997,BA_Total,yearly_jj,CRI
2017,1.451,BA_Total,yearly_jj,CRI
2018,1.661,BA_Total,yearly_jj,CRI
2019,1.9769999999999999,BA_Total,yearly_jj,CRI
2020,1.7630000000000001,BA_Total,yearly_jj,CRI
2021,0.9,BA_Total,yearly_jj,CRI
2022,2.096,BA_Total,yearly_jj,CRI
2023,1.234,BA_Total,yearly_jj,CRI
