year,sum,variable,timescale,country
2002,0.0,Cem_Total,yearly_jj,NLD
2003,7.318488837921142e-05,Cem_Total,yearly_jj,NLD
2004,0.0,Cem_Total,yearly_jj,NLD
2005,0.0,Cem_Total,yearly_jj,NLD
2006,0.0,Cem_Total,yearly_jj,NLD
2007,0.007056504935936432,Cem_Total,yearly_jj,NLD
2008,0.0,Cem_Total,yearly_jj,NLD
2009,0.0,Cem_Total,yearly_jj,NLD
2010,0.0,Cem_Total,yearly_jj,NLD
2011,0.0008619933386401062,Cem_Total,yearly_jj,NLD
2012,0.0,Cem_Total,yearly_jj,NLD
2013,0.0,Cem_Total,yearly_jj,NLD
2014,0.0,Cem_Total,yearly_jj,NLD
2015,0.0,Cem_Total,yearly_jj,NLD
2016,0.0,Cem_Total,yearly_jj,NLD
2017,0.0,Cem_Total,yearly_jj,NLD
2018,0.0,Cem_Total,yearly_jj,NLD
2019,0.0,Cem_Total,yearly_jj,NLD
2020,0.00025899501536132813,Cem_Total,yearly_jj,NLD
