year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_djf,J
2002,0.0,BA_Forest_NonForest,seasonal_djf,J
2003,0.002,BA_Forest_NonForest,seasonal_djf,J
2004,0.048,BA_Forest_NonForest,seasonal_djf,J
2005,0.0,BA_Forest_NonForest,seasonal_djf,J
2006,0.004,BA_Forest_NonForest,seasonal_djf,J
2007,0.008,BA_Forest_NonForest,seasonal_djf,J
2008,0.049,BA_Forest_NonForest,seasonal_djf,J
2009,0.044000000000000004,BA_Forest_NonForest,seasonal_djf,J
2010,0.003,BA_Forest_NonForest,seasonal_djf,J
2011,0.04,BA_Forest_NonForest,seasonal_djf,J
2012,0.0,BA_Forest_NonForest,seasonal_djf,J
2013,0.017,BA_Forest_NonForest,seasonal_djf,J
2014,0.053000000000000005,BA_Forest_NonForest,seasonal_djf,J
2015,0.032,BA_Forest_NonForest,seasonal_djf,J
2016,0.047999999999999994,BA_Forest_NonForest,seasonal_djf,J
2017,0.04,BA_Forest_NonForest,seasonal_djf,J
2018,0.048,BA_Forest_NonForest,seasonal_djf,J
2019,0.039,BA_Forest_NonForest,seasonal_djf,J
2020,0.10300000000000001,BA_Forest_NonForest,seasonal_djf,J
2021,0.003,BA_Forest_NonForest,seasonal_djf,J
2022,0.153,BA_Forest_NonForest,seasonal_djf,J
2023,0.05,BA_Forest_NonForest,seasonal_djf,J
