year,sum,variable,timescale,country
2001,0.634,BA_Forest_NonForest,yearly_jj,NIC
2002,0.482,BA_Forest_NonForest,yearly_jj,NIC
2003,4.8180000000000005,BA_Forest_NonForest,yearly_jj,NIC
2004,0.611,BA_Forest_NonForest,yearly_jj,NIC
2005,9.777000000000001,BA_Forest_NonForest,yearly_jj,NIC
2006,1.5630000000000002,BA_Forest_NonForest,yearly_jj,NIC
2007,1.2850000000000001,BA_Forest_NonForest,yearly_jj,NIC
2008,2.0890000000000004,BA_Forest_NonForest,yearly_jj,NIC
2009,1.3050000000000002,BA_Forest_NonForest,yearly_jj,NIC
2010,2.447,BA_Forest_NonForest,yearly_jj,NIC
2011,2.1,BA_Forest_NonForest,yearly_jj,NIC
2012,0.987,BA_Forest_NonForest,yearly_jj,NIC
2013,3.3020000000000005,BA_Forest_NonForest,yearly_jj,NIC
2014,2.597,BA_Forest_NonForest,yearly_jj,NIC
2015,1.561,BA_Forest_NonForest,yearly_jj,NIC
2016,3.6210000000000004,BA_Forest_NonForest,yearly_jj,NIC
2017,0.725,BA_Forest_NonForest,yearly_jj,NIC
2018,2.838,BA_Forest_NonForest,yearly_jj,NIC
2019,4.248,BA_Forest_NonForest,yearly_jj,NIC
2020,4.258,BA_Forest_NonForest,yearly_jj,NIC
2021,0.8,BA_Forest_NonForest,yearly_jj,NIC
2022,1.256,BA_Forest_NonForest,yearly_jj,NIC
2023,8.991999999999999,BA_Forest_NonForest,yearly_jj,NIC
