year,sum,variable,timescale,region
2001,0.199,BA_Total,seasonal_son,TL
2002,0.5770000000000001,BA_Total,seasonal_son,TL
2003,0.10900000000000001,BA_Total,seasonal_son,TL
2004,0.628,BA_Total,seasonal_son,TL
2005,0.337,BA_Total,seasonal_son,TL
2006,0.8990000000000001,BA_Total,seasonal_son,TL
2007,0.508,BA_Total,seasonal_son,TL
2008,0.44800000000000006,BA_Total,seasonal_son,TL
2009,0.35,BA_Total,seasonal_son,TL
2010,0.0,BA_Total,seasonal_son,TL
2011,0.079,BA_Total,seasonal_son,TL
2012,0.35600000000000004,BA_Total,seasonal_son,TL
2013,0.016,BA_Total,seasonal_son,TL
2014,0.851,BA_Total,seasonal_son,TL
2015,0.23099999999999998,BA_Total,seasonal_son,TL
2016,0.010000000000000002,BA_Total,seasonal_son,TL
2017,0.12000000000000001,BA_Total,seasonal_son,TL
2018,0.21800000000000003,BA_Total,seasonal_son,TL
2019,0.547,BA_Total,seasonal_son,TL
2020,0.117,BA_Total,seasonal_son,TL
2021,0.009,BA_Total,seasonal_son,TL
2022,0.0,BA_Total,seasonal_son,TL
2023,0.0,BA_Total,seasonal_son,TL
