year,sum,variable,timescale,region
2001,10.436,BA_Forest_NonForest,seasonal_jja,PY
2002,19.404999999999998,BA_Forest_NonForest,seasonal_jja,PY
2003,8.098000000000003,BA_Forest_NonForest,seasonal_jja,PY
2004,5.533000000000001,BA_Forest_NonForest,seasonal_jja,PY
2005,10.922,BA_Forest_NonForest,seasonal_jja,PY
2006,11.029000000000002,BA_Forest_NonForest,seasonal_jja,PY
2007,15.487999999999998,BA_Forest_NonForest,seasonal_jja,PY
2008,3.7670000000000003,BA_Forest_NonForest,seasonal_jja,PY
2009,1.8090000000000004,BA_Forest_NonForest,seasonal_jja,PY
2010,4.872000000000002,BA_Forest_NonForest,seasonal_jja,PY
2011,7.1690000000000005,BA_Forest_NonForest,seasonal_jja,PY
2012,2.4619999999999997,BA_Forest_NonForest,seasonal_jja,PY
2013,2.237,BA_Forest_NonForest,seasonal_jja,PY
2014,0.6930000000000001,BA_Forest_NonForest,seasonal_jja,PY
2015,2.3340000000000005,BA_Forest_NonForest,seasonal_jja,PY
2016,4.490000000000001,BA_Forest_NonForest,seasonal_jja,PY
2017,17.177999999999994,BA_Forest_NonForest,seasonal_jja,PY
2018,5.415000000000002,BA_Forest_NonForest,seasonal_jja,PY
2019,7.611000000000001,BA_Forest_NonForest,seasonal_jja,PY
2020,4.485000000000001,BA_Forest_NonForest,seasonal_jja,PY
2021,14.584999999999997,BA_Forest_NonForest,seasonal_jja,PY
2022,1.9420000000000002,BA_Forest_NonForest,seasonal_jja,PY
2023,0.0,BA_Forest_NonForest,seasonal_jja,PY
