year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.23099999999999998,0.235,0.004,0.009000000000000001,0.0,0.0,0.0,BA_Total,monthly,AUT
2002,0.0,0.0,0.009,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.081,0.0,0.001,0.003,0.0,0.0,BA_Total,monthly,AUT
2004,0.0,0.0,0.007,0.0,0.0,0.0,0.138,0.055999999999999994,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2005,0.0,0.0,0.083,0.0,0.0,0.001,0.127,0.003,0.002,0.0,0.0,0.0,BA_Total,monthly,AUT
2006,0.0,0.0,0.091,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,BA_Total,monthly,AUT
2008,0.0,0.0,0.0,0.0,0.0,0.002,0.027,0.026000000000000002,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.002,0.0,0.0,0.0,BA_Total,monthly,AUT
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2011,0.0,0.0,0.0,0.0,0.0,0.009,0.027000000000000003,0.097,0.002,0.0,0.001,0.0,BA_Total,monthly,AUT
2012,0.0,0.0,0.01,0.0,0.0,0.0,0.012,0.0,0.002,0.0,0.0,0.0,BA_Total,monthly,AUT
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2014,0.0,0.001,0.018000000000000002,0.006,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.0,BA_Total,monthly,AUT
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2017,0.004,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.011,0.005,0.0,0.019999999999999997,BA_Total,monthly,AUT
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.003,0.0,BA_Total,monthly,AUT
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,BA_Total,monthly,AUT
2020,0.0,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,BA_Total,monthly,AUT
2022,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.001,0.0,BA_Total,monthly,AUT
2023,0.004,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,AUT
