year,sum,variable,timescale,region
2001,413.206,BA_Total,yearly,ML
2002,328.166,BA_Total,yearly,ML
2003,309.395,BA_Total,yearly,ML
2004,454.54599999999994,BA_Total,yearly,ML
2005,428.07199999999995,BA_Total,yearly,ML
2006,422.876,BA_Total,yearly,ML
2007,376.62,BA_Total,yearly,ML
2008,406.15299999999996,BA_Total,yearly,ML
2009,306.353,BA_Total,yearly,ML
2010,338.77599999999995,BA_Total,yearly,ML
2011,319.80899999999997,BA_Total,yearly,ML
2012,277.174,BA_Total,yearly,ML
2013,307.61499999999995,BA_Total,yearly,ML
2014,272.705,BA_Total,yearly,ML
2015,258.79099999999994,BA_Total,yearly,ML
2016,374.64199999999994,BA_Total,yearly,ML
2017,274.00600000000003,BA_Total,yearly,ML
2018,230.149,BA_Total,yearly,ML
2019,260.628,BA_Total,yearly,ML
2020,323.477,BA_Total,yearly,ML
2021,322.117,BA_Total,yearly,ML
2022,302.322,BA_Total,yearly,ML
2023,104.60699999999999,BA_Total,yearly,ML
