year,sum,variable,timescale,country
2001,0.0,BA_Total,yearly_jj,XNC
2002,0.001,BA_Total,yearly_jj,XNC
2003,0.0,BA_Total,yearly_jj,XNC
2004,0.07900000000000001,BA_Total,yearly_jj,XNC
2005,0.096,BA_Total,yearly_jj,XNC
2006,0.0,BA_Total,yearly_jj,XNC
2007,0.0,BA_Total,yearly_jj,XNC
2008,0.001,BA_Total,yearly_jj,XNC
2009,0.0,BA_Total,yearly_jj,XNC
2010,0.0,BA_Total,yearly_jj,XNC
2011,0.038,BA_Total,yearly_jj,XNC
2012,0.0,BA_Total,yearly_jj,XNC
2013,0.008,BA_Total,yearly_jj,XNC
2014,0.0,BA_Total,yearly_jj,XNC
2015,0.0,BA_Total,yearly_jj,XNC
2016,0.043,BA_Total,yearly_jj,XNC
2017,0.0,BA_Total,yearly_jj,XNC
2018,0.0,BA_Total,yearly_jj,XNC
2019,0.0,BA_Total,yearly_jj,XNC
2020,0.029,BA_Total,yearly_jj,XNC
2021,0.0,BA_Total,yearly_jj,XNC
2022,0.094,BA_Total,yearly_jj,XNC
2023,0.0,BA_Total,yearly_jj,XNC
