year,sum,variable,timescale,country
2002,0.011977379314291126,Cem_Total,seasonal_jja,LVA
2003,0.0,Cem_Total,seasonal_jja,LVA
2004,0.0,Cem_Total,seasonal_jja,LVA
2005,0.00027027679893646236,Cem_Total,seasonal_jja,LVA
2006,0.0007060023432007905,Cem_Total,seasonal_jja,LVA
2007,0.0,Cem_Total,seasonal_jja,LVA
2008,0.0,Cem_Total,seasonal_jja,LVA
2009,0.00012992615409234619,Cem_Total,seasonal_jja,LVA
2010,0.00013721407205816649,Cem_Total,seasonal_jja,LVA
2011,0.0,Cem_Total,seasonal_jja,LVA
2012,0.0,Cem_Total,seasonal_jja,LVA
2013,8.796657559729004e-05,Cem_Total,seasonal_jja,LVA
2014,0.0018952251306926344,Cem_Total,seasonal_jja,LVA
2015,0.0008037059721684952,Cem_Total,seasonal_jja,LVA
2016,0.0,Cem_Total,seasonal_jja,LVA
2017,0.0,Cem_Total,seasonal_jja,LVA
2018,0.026070860227016036,Cem_Total,seasonal_jja,LVA
2019,0.0001110441560135193,Cem_Total,seasonal_jja,LVA
2020,0.0,Cem_Total,seasonal_jja,LVA
