year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.002,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2002,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2003,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,BA_Total,monthly,KW
2004,0.006,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2005,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,BA_Total,monthly,KW
2006,0.0,0.0,0.007,0.001,0.077,0.0,0.0,0.0,0.0,0.0,0.001,0.033,BA_Total,monthly,KW
2007,0.001,0.0,0.0,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2008,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2009,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.009,BA_Total,monthly,KW
2010,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,BA_Total,monthly,KW
2012,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.001,BA_Total,monthly,KW
2013,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2014,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2016,0.001,0.0,0.0,0.048,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,BA_Total,monthly,KW
2017,0.002,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2018,0.0,0.0,0.006,0.019,0.04,0.0,0.0,0.0,0.005,0.0,0.0,0.006,BA_Total,monthly,KW
2019,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,BA_Total,monthly,KW
2020,0.0,0.0,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07700000000000001,BA_Total,monthly,KW
2021,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,KW
2023,0.069,0.001,0.013,0.004,0.0,0.0,,,,,,,BA_Total,monthly,KW
