year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_djf,GH
2002,212.00800000000004,BA_Total,seasonal_djf,GH
2003,288.787,BA_Total,seasonal_djf,GH
2004,273.297,BA_Total,seasonal_djf,GH
2005,226.881,BA_Total,seasonal_djf,GH
2006,229.94800000000004,BA_Total,seasonal_djf,GH
2007,290.234,BA_Total,seasonal_djf,GH
2008,283.88100000000003,BA_Total,seasonal_djf,GH
2009,231.524,BA_Total,seasonal_djf,GH
2010,218.716,BA_Total,seasonal_djf,GH
2011,243.616,BA_Total,seasonal_djf,GH
2012,268.748,BA_Total,seasonal_djf,GH
2013,265.84499999999997,BA_Total,seasonal_djf,GH
2014,224.014,BA_Total,seasonal_djf,GH
2015,260.815,BA_Total,seasonal_djf,GH
2016,257.328,BA_Total,seasonal_djf,GH
2017,219.093,BA_Total,seasonal_djf,GH
2018,209.72699999999998,BA_Total,seasonal_djf,GH
2019,206.95,BA_Total,seasonal_djf,GH
2020,282.27700000000004,BA_Total,seasonal_djf,GH
2021,186.62800000000001,BA_Total,seasonal_djf,GH
2022,250.427,BA_Total,seasonal_djf,GH
2023,136.294,BA_Total,seasonal_djf,GH
