year,sum,variable,timescale,country
2001,0.006,BA_Total,seasonal_son,ARE
2002,0.0,BA_Total,seasonal_son,ARE
2003,0.0,BA_Total,seasonal_son,ARE
2004,0.0,BA_Total,seasonal_son,ARE
2005,0.0,BA_Total,seasonal_son,ARE
2006,0.0,BA_Total,seasonal_son,ARE
2007,0.0,BA_Total,seasonal_son,ARE
2008,0.0,BA_Total,seasonal_son,ARE
2009,0.0,BA_Total,seasonal_son,ARE
2010,0.0,BA_Total,seasonal_son,ARE
2011,0.0,BA_Total,seasonal_son,ARE
2012,0.0,BA_Total,seasonal_son,ARE
2013,0.001,BA_Total,seasonal_son,ARE
2014,0.0,BA_Total,seasonal_son,ARE
2015,0.0,BA_Total,seasonal_son,ARE
2016,0.0,BA_Total,seasonal_son,ARE
2017,0.0,BA_Total,seasonal_son,ARE
2018,0.001,BA_Total,seasonal_son,ARE
2019,0.0,BA_Total,seasonal_son,ARE
2020,0.0,BA_Total,seasonal_son,ARE
2021,0.0,BA_Total,seasonal_son,ARE
2022,0.0,BA_Total,seasonal_son,ARE
2023,0.0,BA_Total,seasonal_son,ARE
