year,sum,variable,timescale,country
2002,21.64647558879455,Cem_Forest_NonForest,seasonal_son,ZMB
2003,19.130177424657496,Cem_Forest_NonForest,seasonal_son,ZMB
2004,20.1751423975711,Cem_Forest_NonForest,seasonal_son,ZMB
2005,9.468911291049379,Cem_Forest_NonForest,seasonal_son,ZMB
2006,16.065686238654223,Cem_Forest_NonForest,seasonal_son,ZMB
2007,14.738341179166857,Cem_Forest_NonForest,seasonal_son,ZMB
2008,20.72993827183375,Cem_Forest_NonForest,seasonal_son,ZMB
2009,12.989118600721975,Cem_Forest_NonForest,seasonal_son,ZMB
2010,20.0924873686232,Cem_Forest_NonForest,seasonal_son,ZMB
2011,19.19771304730348,Cem_Forest_NonForest,seasonal_son,ZMB
2012,12.921322188208864,Cem_Forest_NonForest,seasonal_son,ZMB
2013,14.713554340499511,Cem_Forest_NonForest,seasonal_son,ZMB
2014,13.99418457659738,Cem_Forest_NonForest,seasonal_son,ZMB
2015,16.576979150647556,Cem_Forest_NonForest,seasonal_son,ZMB
2016,19.95618967514546,Cem_Forest_NonForest,seasonal_son,ZMB
2017,19.825597331238782,Cem_Forest_NonForest,seasonal_son,ZMB
2018,16.292876320778458,Cem_Forest_NonForest,seasonal_son,ZMB
2019,12.645134419762101,Cem_Forest_NonForest,seasonal_son,ZMB
2020,20.11863410908721,Cem_Forest_NonForest,seasonal_son,ZMB
