year,sum,variable,timescale,country
2001,0.010000000000000002,BA_Forest_NonForest,seasonal_mam,BOL
2002,0.02,BA_Forest_NonForest,seasonal_mam,BOL
2003,0.641,BA_Forest_NonForest,seasonal_mam,BOL
2004,0.16000000000000003,BA_Forest_NonForest,seasonal_mam,BOL
2005,0.19100000000000003,BA_Forest_NonForest,seasonal_mam,BOL
2006,0.18300000000000002,BA_Forest_NonForest,seasonal_mam,BOL
2007,0.05600000000000001,BA_Forest_NonForest,seasonal_mam,BOL
2008,0.04800000000000001,BA_Forest_NonForest,seasonal_mam,BOL
2009,0.13799999999999998,BA_Forest_NonForest,seasonal_mam,BOL
2010,0.16700000000000004,BA_Forest_NonForest,seasonal_mam,BOL
2011,0.038,BA_Forest_NonForest,seasonal_mam,BOL
2012,0.051000000000000004,BA_Forest_NonForest,seasonal_mam,BOL
2013,0.095,BA_Forest_NonForest,seasonal_mam,BOL
2014,0.065,BA_Forest_NonForest,seasonal_mam,BOL
2015,0.028000000000000004,BA_Forest_NonForest,seasonal_mam,BOL
2016,0.131,BA_Forest_NonForest,seasonal_mam,BOL
2017,0.022,BA_Forest_NonForest,seasonal_mam,BOL
2018,0.08600000000000001,BA_Forest_NonForest,seasonal_mam,BOL
2019,0.18,BA_Forest_NonForest,seasonal_mam,BOL
2020,0.125,BA_Forest_NonForest,seasonal_mam,BOL
2021,0.324,BA_Forest_NonForest,seasonal_mam,BOL
2022,0.9360000000000002,BA_Forest_NonForest,seasonal_mam,BOL
2023,0.207,BA_Forest_NonForest,seasonal_mam,BOL
