year,sum,variable,timescale,region
2002,28.314863875353915,Cem_Total,yearly,TD
2003,30.23633611696697,Cem_Total,yearly,TD
2004,29.800268151188355,Cem_Total,yearly,TD
2005,28.272823688889773,Cem_Total,yearly,TD
2006,27.179100428538668,Cem_Total,yearly,TD
2007,27.984232268335163,Cem_Total,yearly,TD
2008,25.481716644001462,Cem_Total,yearly,TD
2009,19.7611370891657,Cem_Total,yearly,TD
2010,21.57983065330411,Cem_Total,yearly,TD
2011,25.36519107942955,Cem_Total,yearly,TD
2012,22.694036483986228,Cem_Total,yearly,TD
2013,20.46421549750731,Cem_Total,yearly,TD
2014,16.97110434451931,Cem_Total,yearly,TD
2015,17.480333611717,Cem_Total,yearly,TD
2016,24.5093203783582,Cem_Total,yearly,TD
2017,17.863715175719175,Cem_Total,yearly,TD
2018,19.09878087943889,Cem_Total,yearly,TD
2019,14.581977600722325,Cem_Total,yearly,TD
2020,17.56864478331965,Cem_Total,yearly,TD
