year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_mam,PG
2003,0.04648861764662499,Cem_Total,seasonal_mam,PG
2004,0.004205834560341232,Cem_Total,seasonal_mam,PG
2005,0.004343998815403153,Cem_Total,seasonal_mam,PG
2006,0.012783345832522438,Cem_Total,seasonal_mam,PG
2007,0.016897677847452264,Cem_Total,seasonal_mam,PG
2008,0.011943555145817488,Cem_Total,seasonal_mam,PG
2009,0.02038903579047033,Cem_Total,seasonal_mam,PG
2010,0.0171674710126407,Cem_Total,seasonal_mam,PG
2011,0.00624085567538945,Cem_Total,seasonal_mam,PG
2012,0.004788416539162002,Cem_Total,seasonal_mam,PG
2013,0.0008698940773118134,Cem_Total,seasonal_mam,PG
2014,0.022517395811013946,Cem_Total,seasonal_mam,PG
2015,0.011723340774932745,Cem_Total,seasonal_mam,PG
2016,0.005922891313039844,Cem_Total,seasonal_mam,PG
2017,0.010824333572990934,Cem_Total,seasonal_mam,PG
2018,0.020674226348205874,Cem_Total,seasonal_mam,PG
2019,0.0015876924855766296,Cem_Total,seasonal_mam,PG
2020,0.01667964077130265,Cem_Total,seasonal_mam,PG
