year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_mam,TW
2002,0.001,BA_Forest_NonForest,seasonal_mam,TW
2003,0.0,BA_Forest_NonForest,seasonal_mam,TW
2004,0.032,BA_Forest_NonForest,seasonal_mam,TW
2005,0.0,BA_Forest_NonForest,seasonal_mam,TW
2006,0.0,BA_Forest_NonForest,seasonal_mam,TW
2007,0.0,BA_Forest_NonForest,seasonal_mam,TW
2008,0.0,BA_Forest_NonForest,seasonal_mam,TW
2009,0.0,BA_Forest_NonForest,seasonal_mam,TW
2010,0.0,BA_Forest_NonForest,seasonal_mam,TW
2011,0.0,BA_Forest_NonForest,seasonal_mam,TW
2012,0.0,BA_Forest_NonForest,seasonal_mam,TW
2013,0.009,BA_Forest_NonForest,seasonal_mam,TW
2014,0.0,BA_Forest_NonForest,seasonal_mam,TW
2015,0.003,BA_Forest_NonForest,seasonal_mam,TW
2016,0.0,BA_Forest_NonForest,seasonal_mam,TW
2017,0.0,BA_Forest_NonForest,seasonal_mam,TW
2018,0.0,BA_Forest_NonForest,seasonal_mam,TW
2019,0.0,BA_Forest_NonForest,seasonal_mam,TW
2020,0.0,BA_Forest_NonForest,seasonal_mam,TW
2021,0.0,BA_Forest_NonForest,seasonal_mam,TW
2022,0.0,BA_Forest_NonForest,seasonal_mam,TW
2023,0.0,BA_Forest_NonForest,seasonal_mam,TW
