year,sum,variable,timescale,country
2001,0.206,BA_Total,seasonal_mam,ITA
2002,0.01,BA_Total,seasonal_mam,ITA
2003,0.051000000000000004,BA_Total,seasonal_mam,ITA
2004,0.262,BA_Total,seasonal_mam,ITA
2005,0.229,BA_Total,seasonal_mam,ITA
2006,0.5599999999999999,BA_Total,seasonal_mam,ITA
2007,0.007,BA_Total,seasonal_mam,ITA
2008,0.11699999999999999,BA_Total,seasonal_mam,ITA
2009,0.009000000000000001,BA_Total,seasonal_mam,ITA
2010,0.008,BA_Total,seasonal_mam,ITA
2011,0.078,BA_Total,seasonal_mam,ITA
2012,0.022000000000000002,BA_Total,seasonal_mam,ITA
2013,0.10800000000000001,BA_Total,seasonal_mam,ITA
2014,0.076,BA_Total,seasonal_mam,ITA
2015,0.16500000000000004,BA_Total,seasonal_mam,ITA
2016,0.20600000000000002,BA_Total,seasonal_mam,ITA
2017,0.07,BA_Total,seasonal_mam,ITA
2018,0.011,BA_Total,seasonal_mam,ITA
2019,0.054000000000000006,BA_Total,seasonal_mam,ITA
2020,0.034,BA_Total,seasonal_mam,ITA
2021,0.031,BA_Total,seasonal_mam,ITA
2022,0.045,BA_Total,seasonal_mam,ITA
2023,0.0,BA_Total,seasonal_mam,ITA
