variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_djf,NZ,2002,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2003,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2004,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2005,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2006,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2007,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2008,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2009,0.003,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2010,0.003,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2011,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2012,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2013,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2014,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2015,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2016,0.004,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2017,0.029,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2018,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2019,0.007,thousand_tonnes_C
Cem_Forest,seasonal_djf,NZ,2020,0.006,thousand_tonnes_C
